Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Age
Pune,2014,75216,Diesel,Manual,First,36.869,1248,74.0,5.0,5.1,Maruti,Swift,6
Chennai,2017,8000,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,6.75,Hyundai,i20,3
Mumbai,2014,59451,Petrol,Manual,First,29.785,1197,85.8,5.0,3.69,Maruti,Ritz,6
Hyderabad,2013,53996,Diesel,Manual,First,36.869,1248,74.0,5.0,5.45,Maruti,Swift,7
Kochi,2018,15135,Petrol,Manual,First,28.175,1199,88.7,5.0,9.29,Honda,WRV,2
Chennai,2015,53000,Petrol,Automatic,Second,27.209,1197,81.86,5.0,4.0,Hyundai,Xcent,5
Kolkata,2013,40000,Petrol,Manual,First,28.98,1198,86.7,5.0,2.9,Honda,Amaze,7
Pune,2013,21107,Petrol,Manual,First,27.531000000000002,1591,121.3,5.0,5.25,Hyundai,Verna,7
Mumbai,2014,56000,Petrol,Manual,First,27.048000000000002,1497,116.3,5.0,5.75,Honda,City,6
Coimbatore,2017,19623,Petrol,Manual,First,24.6169,1591,121.3,5.0,13.12,Hyundai,Creta,3
Kochi,2014,70963,Diesel,Manual,First,24.311,2179,140.0,7.0,7.83,Mahindra,XUV500,6
Mumbai,2013,25755,CNG,Manual,First,26.6,998,58.16,5.0,3.15,Maruti,Wagon,7
Mumbai,2013,51450,Diesel,Manual,First,20.608000000000004,2494,102.0,7.0,10.4,Toyota,Innova,7
Pune,2012,75000,Diesel,Manual,First,36.869,1248,74.0,5.0,4.35,Maruti,Swift,8
Coimbatore,2017,37832,Petrol,Automatic,First,36.225,998,67.0,5.0,5.23,Maruti,Wagon,3
Coimbatore,2016,43041,Petrol,Manual,First,30.429,1197,81.86,5.0,6.01,Hyundai,Grand,4
Hyderabad,2014,97236,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,4.4,Honda,Amaze,6
Chennai,2010,83000,Diesel,Automatic,First,25.872700000000002,1995,181.0,5.0,12.75,BMW,3,10
Delhi,2011,65000,Petrol,Manual,First,25.116,1196,70.0,5.0,2.4,Ford,Figo,9
Kochi,2018,46007,Petrol,Manual,First,27.37,1198,73.75,5.0,5.71,Volkswagen,Ameo,2
Kochi,2015,65925,Diesel,Manual,Second,36.547000000000004,1498,89.84,5.0,5.49,Ford,Ecosport,5
Pune,2004,73500,Petrol,Manual,Second,20.93,1343,90.0,5.0,1.3,Honda,City,16
Kolkata,2014,55000,Diesel,Manual,First,25.76,2179,140.0,7.0,8.5,Mahindra,XUV500,6
Delhi,2012,115000,Diesel,Manual,First,20.93,2982,168.5,7.0,12.99,Toyota,Fortuner,8
Kolkata,2017,31184,Petrol,Manual,First,30.429,1197,81.86,5.0,5.0,Hyundai,Grand,3
Pune,2017,41747,Diesel,Automatic,First,45.724000000000004,1248,73.75,5.0,9.0,Maruti,Dzire,3
Kochi,2016,38143,Diesel,Manual,First,36.869,1248,74.0,5.0,5.22,Maruti,Swift,4
Pune,2012,19030,Petrol,Manual,First,26.5167,1198,73.9,5.0,3.8,Volkswagen,Polo,8
Coimbatore,2019,20877,Petrol,Manual,First,29.2376,1197,78.9,5.0,7.27,Toyota,Etios,1
Mumbai,2016,23555,Petrol,Manual,First,35.42,1197,81.8,5.0,5.1,Maruti,Swift,4
Bangalore,2013,29000,Diesel,Automatic,First,22.878100000000003,2143,203.0,5.0,29.0,Mercedes-Benz,E-Class,7
Pune,2013,61000,Petrol,Manual,First,30.429,998,67.1,5.0,2.9,Maruti,Wagon,7
Kochi,2012,4187,Petrol,Manual,First,41.86,624,35.0,4.0,1.38,Tata,Nano,8
Bangalore,2011,46000,Petrol,Manual,First,21.574,1798,157.8,5.0,5.5,Skoda,Laura,9
Mumbai,2016,28000,Petrol,Automatic,First,27.7081,1197,103.5,5.0,7.25,Volkswagen,Polo,4
Coimbatore,2014,83558,Diesel,Manual,First,35.9352,1582,126.32,5.0,6.98,Hyundai,Verna,6
Hyderabad,2017,40000,Diesel,Manual,First,36.9495,1248,74.0,5.0,5.25,Tata,Bolt,3
Kolkata,2013,36000,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,1.95,Hyundai,EON,7
Bangalore,2014,21000,Diesel,Automatic,First,27.5471,1968,174.33,5.0,24.5,Audi,A4,6
Kochi,2013,62162,Diesel,Manual,First,20.9139,2494,100.0,7.0,8.31,Toyota,Innova,7
Hyderabad,2012,83000,Diesel,Automatic,First,18.901400000000002,2987,254.8,5.0,36.0,Mercedes-Benz,M-Class,8
Pune,2015,58000,Diesel,Manual,First,39.284,1120,71.0,5.0,5.5,Hyundai,Xcent,5
Kochi,2011,62332,Petrol,Automatic,First,18.837,2354,177.6,5.0,5.89,Honda,Accord,9
Kochi,2016,50867,Diesel,Manual,First,32.7474,1498,103.2,5.0,7.95,Volkswagen,Vento,4
Mumbai,2010,73000,Petrol,Manual,First,27.37,1197,80.0,5.0,2.75,Hyundai,i20,10
Jaipur,2012,98008,Diesel,Manual,First,36.547000000000004,1582,126.24,5.0,6.25,Hyundai,Elantra,8
Hyderabad,2015,36000,Diesel,Manual,First,32.2,1399,68.05,5.0,4.95,Ford,Figo,5
Kochi,2019,27339,Petrol,Manual,First,29.946000000000005,1197,81.83,5.0,6.27,Hyundai,i20,1
Kolkata,2017,25000,Diesel,Manual,First,38.479,1582,126.2,5.0,8.65,Hyundai,Verna,3
Kolkata,2014,37000,Petrol,Manual,First,30.429,1197,82.0,5.0,3.5,Hyundai,Grand,6
Hyderabad,2015,56000,Diesel,Automatic,First,22.797600000000003,1968,174.3,5.0,35.0,Audi,Q5,5
Kolkata,2015,27000,Petrol,Manual,First,28.175,1298,85.8,5.0,4.45,Maruti,Swift,5
Kolkata,2012,37000,Petrol,Manual,First,29.785,1197,80.0,5.0,2.65,Hyundai,i20,8
Kolkata,2017,10500,Diesel,Manual,First,40.7652,1198,77.0,5.0,4.7,Mahindra,KUV,3
Ahmedabad,2014,49000,Diesel,Automatic,First,29.3503,1582,126.2,5.0,8.9,Hyundai,Elantra,6
Mumbai,2017,7000,Diesel,Manual,First,27.531000000000002,1956,170.0,5.0,17.45,Jeep,Compass,3
Coimbatore,2017,71256,Diesel,Manual,First,39.123000000000005,1248,88.5,5.0,9.58,Maruti,Vitara,3
Kochi,2012,83184,Petrol,Manual,First,22.9908,1798,138.03,5.0,6.22,Toyota,Corolla,8
Kolkata,2013,87284,Diesel,Manual,First,24.311,2179,140.0,7.0,7.8,Mahindra,XUV500,7
Mumbai,2016,7000,Diesel,Automatic,First,33.2948,1995,190.0,5.0,27.75,BMW,X1,4
Pune,2015,29000,Diesel,Manual,Second,36.2894,1396,88.73,5.0,7.0,Hyundai,i20,5
Coimbatore,2017,33552,Diesel,Automatic,First,18.6277,2987,254.79,5.0,64.87,Mercedes-Benz,GLE,3
Bangalore,2013,64000,Diesel,Manual,Second,27.853,1998,163.7,5.0,6.5,Chevrolet,Cruze,7
Jaipur,2011,82000,Petrol,Manual,Second,29.785,1197,80.0,5.0,2.7,Hyundai,i20,9
Mumbai,2012,70000,Petrol,Manual,Second,31.233999999999998,1198,86.8,5.0,2.5,Honda,Brio,8
Hyderabad,2013,166194,Diesel,Manual,First,31.073000000000004,1461,84.8,7.0,3.9,Nissan,Evalia,7
Delhi,2015,58000,Petrol,Manual,First,26.5167,1198,73.9,5.0,3.95,Volkswagen,Polo,5
Chennai,2010,77000,Petrol,Manual,Second,32.7796,1197,78.9,5.0,2.1,Hyundai,i10,10
Pune,2009,73204,Diesel,Automatic,Third,29.141000000000005,1991,147.9,4.0,3.5,Chevrolet,Cruze,11
Hyderabad,2007,70000,Petrol,Manual,Second,31.894099999999998,1086,68.05,5.0,2.0,Hyundai,i10,13
Delhi,2014,79870,Diesel,Manual,First,33.4397,1248,88.76,7.0,5.35,Maruti,Ertiga,6
Delhi,2013,90000,Diesel,Manual,First,41.538000000000004,1498,98.6,5.0,3.8,Honda,Amaze,7
Mumbai,2016,17000,Petrol,Automatic,First,24.955000000000002,1595,122.0,5.0,17.25,Mercedes-Benz,A,4
Kochi,2018,46493,Petrol,Manual,First,30.429,1197,81.86,5.0,5.53,Hyundai,Grand,2
Pune,2009,68000,Petrol,Manual,Third,32.7796,1197,78.9,5.0,1.95,Hyundai,i10,11
Hyderabad,2017,2000,Diesel,Manual,First,45.724000000000004,1248,74.0,5.0,8.2,Maruti,Swift,3
Pune,1999,140000,Petrol,Manual,First,20.93,1343,90.0,5.0,0.9,Honda,City,21
Coimbatore,2014,45535,Diesel,Automatic,First,38.318000000000005,1998,112.0,5.0,19.41,Mini,Cooper,6
Coimbatore,2016,39228,Petrol,Manual,First,25.277,1368,112.4,5.0,6.58,Fiat,Linea,4
Mumbai,2011,57000,Petrol,Manual,Second,23.3289,1399,92.7,5.0,2.1,Chevrolet,Aveo,9
Chennai,2008,85445,Petrol,Manual,Second,31.894099999999998,1086,68.05,5.0,2.0,Hyundai,i10,12
Delhi,2015,54000,Diesel,Manual,First,39.284,1120,71.0,5.0,3.7,Hyundai,Xcent,5
Mumbai,2014,53000,Petrol,Automatic,First,37.191,998,67.04,5.0,3.8,Maruti,Celerio,6
Jaipur,2014,60000,Petrol,Manual,First,32.7796,1197,78.9,5.0,3.25,Hyundai,i10,6
Coimbatore,2015,65668,Diesel,Manual,First,31.990700000000004,1461,83.8,5.0,5.53,Renault,Duster,5
Ahmedabad,2011,100000,Diesel,Automatic,Second,36.5309,1995,190.0,5.0,10.9,BMW,3,9
Kolkata,2018,1800,Petrol,Manual,First,30.429,1197,82.0,5.0,5.1,Hyundai,Grand,2
Pune,2009,44200,Petrol,Manual,Second,28.98,995,62.0,5.0,1.6,Chevrolet,Spark,11
Ahmedabad,2018,14000,Petrol,Manual,First,28.014,1497,117.3,5.0,11.25,Honda,City,2
Delhi,2012,73000,Diesel,Automatic,First,18.515,2982,169.0,7.0,14.4,Toyota,Fortuner,8
Delhi,2011,68000,Petrol,Manual,First,27.37,1497,118.0,5.0,3.6,Honda,City,9
Jaipur,2017,19543,Diesel,Automatic,First,29.173200000000005,1995,190.0,5.0,40.5,BMW,5,3
Bangalore,2014,38000,Diesel,Automatic,Second,22.797600000000003,1968,174.3,5.0,38.95,Audi,Q5,6
Delhi,2014,32805,Diesel,Manual,First,37.352000000000004,1248,73.94,5.0,3.6,Maruti,Ritz,6
Kochi,2016,44782,Diesel,Automatic,First,34.14810000000001,1498,103.2,5.0,7.12,Volkswagen,Vento,4
Kochi,2016,55700,Diesel,Manual,First,41.86,1498,98.6,5.0,7.52,Honda,City,4
Delhi,2012,60000,Diesel,Automatic,Second,24.472,1968,140.8,5.0,10.35,Audi,A4,8
Hyderabad,2014,56000,Petrol,Manual,First,24.150000000000002,1598,103.52,5.0,7.0,Skoda,Rapid,6
Delhi,2011,60000,Diesel,Manual,First,18.515,2982,171.0,7.0,10.85,Toyota,Fortuner,9
Mumbai,2010,78563,Diesel,Manual,First,26.5972,1991,123.7,5.0,2.35,Chevrolet,Optra,10
Mumbai,2014,34669,Petrol,Manual,First,24.311,1196,73.0,7.0,2.9,Maruti,Eeco,6
Delhi,2017,17000,Petrol,Manual,First,33.3753,1373,91.1,5.0,7.65,Maruti,Ciaz,3
Delhi,2016,66000,Diesel,Manual,First,45.224900000000005,1248,88.5,5.0,6.4,Maruti,Ciaz,4
Pune,2014,102418,Diesel,Manual,First,20.9139,2494,100.6,7.0,10.1,Toyota,Innova,6
Kolkata,2014,48800,Petrol,Manual,First,30.751000000000005,1197,85.8,5.0,4.25,Maruti,Swift,6
Kochi,2019,10601,Diesel,Automatic,First,18.2896,2755,171.5,7.0,19.65,Toyota,Innova,1
Pune,2017,8200,Diesel,Manual,First,40.25,1396,69.0,5.0,4.4,Tata,Indica,3
Jaipur,2012,100000,Petrol,Manual,First,29.785,1197,82.85,5.0,3.25,Hyundai,i20,8
Pune,2012,78000,Diesel,Manual,First,28.658,1399,68.0,5.0,2.8,Ford,Fiesta,8
Kolkata,2015,50000,Diesel,Manual,First,29.302,1248,73.74,8.0,4.3,Chevrolet,Enjoy,5
Chennai,2006,89327,Diesel,Manual,Third,28.658,1399,68.0,5.0,1.55,Ford,Fiesta,14
Chennai,2007,98000,Petrol,Manual,Second,17.388,2354,152.0,5.0,4.7,Honda,CR-V,13
Kochi,2017,24700,Petrol,Manual,First,30.107,1199,88.7,5.0,7.07,Honda,Jazz,3
Delhi,2018,9434,Petrol,Manual,First,30.429,1197,81.86,5.0,5.75,Hyundai,Grand,2
Mumbai,2012,29000,Petrol,Manual,First,29.785,1197,85.8,5.0,3.25,Maruti,Ritz,8
Coimbatore,2017,22440,Diesel,Automatic,First,35.42,1498,108.495,5.0,8.89,Volkswagen,Ameo,3
Mumbai,2015,73070,Petrol,Manual,First,28.014,1497,117.3,5.0,5.9,Honda,City,5
Kolkata,2016,21771,Petrol,Manual,First,30.107,1199,88.7,5.0,4.95,Honda,Jazz,4
Delhi,2014,62000,Diesel,Manual,First,28.658,1248,75.0,5.0,3.75,Maruti,Swift,6
Kochi,2017,37024,Diesel,Automatic,First,27.386100000000003,1582,126.2,5.0,10.97,Hyundai,Creta,3
Kochi,2014,60336,Diesel,Automatic,Second,23.184,2967,241.4,5.0,24.94,Audi,A7,6
Kolkata,2014,26008,Petrol,Manual,First,33.971000000000004,814,55.2,5.0,1.97,Hyundai,EON,6
Jaipur,2010,90000,Diesel,Manual,Second,32.2,1399,68.0,5.0,1.4,Ford,Figo,10
Coimbatore,2018,35569,Petrol,Manual,First,27.37,1198,73.75,5.0,7.27,Volkswagen,Ameo,2
Kolkata,2013,40000,Diesel,Manual,First,34.8404,1461,84.8,5.0,4.0,Renault,Scala,7
Kolkata,2015,45000,Petrol,Manual,First,30.107,1199,88.7,5.0,4.75,Honda,Jazz,5
Delhi,2015,42000,Petrol,Manual,First,27.37,1197,80.0,5.0,5.1,Hyundai,i20,5
Coimbatore,2012,46913,Diesel,Automatic,First,24.0534,2967,241.4,5.0,16.11,Audi,A4,8
Delhi,2014,62000,Diesel,Automatic,First,17.9998,2696,184.0,7.0,10.55,Mahindra,Ssangyong,6
Ahmedabad,2017,15000,Diesel,Automatic,First,20.769000000000002,2755,174.5,7.0,30.0,Toyota,Fortuner,3
Kolkata,2002,69000,Diesel,Manual,First,30.107,1896,66.0,5.0,1.6,Skoda,Octavia,18
Hyderabad,2012,41367,Diesel,Automatic,First,25.438000000000002,2148,170.0,5.0,18.49,Mercedes-Benz,New,8
Kochi,2018,15982,Petrol,Manual,First,33.3753,1373,91.1,5.0,9.96,Maruti,Ciaz,2
Hyderabad,2013,99595,Diesel,Manual,Second,36.869,1248,74.0,5.0,4.75,Maruti,Swift,7
Bangalore,2002,63000,Diesel,Manual,Third,21.091,2446,75.0,10.0,3.65,Toyota,Qualis,18
Delhi,2012,49000,Diesel,Automatic,Second,26.9353,2495,218.0,5.0,15.5,BMW,5,8
Kochi,2013,48272,Diesel,Manual,First,16.905,2835,116.9,6.0,11.82,Mitsubishi,Pajero,7
Delhi,2008,63000,Petrol,Manual,First,21.574,1794,125.0,5.0,2.05,Toyota,Corolla,12
Ahmedabad,2016,77000,CNG,Manual,First,26.6,998,58.16,5.0,3.3,Maruti,Wagon,4
Mumbai,2013,11734,Petrol,Manual,First,27.048000000000002,796,34.2,8.0,2.25,Maruti,Omni,7
Kochi,2014,62012,Diesel,Automatic,First,28.4648,1968,174.33,5.0,20.12,Audi,A6,6
Chennai,2017,46000,CNG,Manual,First,25.0,1197,81.86,5.0,4.95,Hyundai,Xcent,3
Coimbatore,2016,45449,Diesel,Manual,First,43.953,1498,98.6,5.0,7.48,Honda,Jazz,4
Mumbai,2004,85000,Petrol,Automatic,Second,16.905,1796,157.7,5.0,5.5,Mercedes-Benz,E-Class,16
Kochi,2013,45330,Diesel,Automatic,First,26.645500000000002,1968,147.51,5.0,13.19,Audi,A4,7
Mumbai,2012,88000,Petrol,Manual,First,30.751000000000005,1197,85.8,5.0,3.85,Maruti,Swift,8
Delhi,2016,45376,Diesel,Manual,First,45.724000000000004,1248,73.75,5.0,5.75,Maruti,Dzire,4
Pune,2014,81000,Diesel,Manual,First,24.311,2179,140.0,7.0,9.0,Mahindra,XUV500,6
Kochi,2012,83381,Petrol,Manual,First,29.946000000000005,1199,79.4,5.0,2.21,Chevrolet,Beat,8
Kochi,2017,78526,Diesel,Manual,First,37.03,1498,98.96,5.0,8.09,Ford,EcoSport,3
Coimbatore,2017,27313,Diesel,Automatic,First,23.6509,2993,258.0,5.0,48.63,BMW,5,3
Coimbatore,2015,42747,Diesel,Automatic,Second,22.797600000000003,1968,174.3,5.0,39.47,Audi,Q5,5
Coimbatore,2015,42265,Diesel,Automatic,Second,33.2948,1995,190.0,5.0,22.24,BMW,X1,5
Mumbai,2009,21000,Petrol,Automatic,First,30.912,1197,80.0,5.0,2.6,Hyundai,i10,11
Ahmedabad,2016,55100,Diesel,Automatic,First,27.386100000000003,1582,126.2,5.0,12.0,Hyundai,Creta,4
Chennai,2014,70000,Diesel,Automatic,First,27.5471,1968,174.33,5.0,18.0,Audi,A4,6
Mumbai,2007,55000,Petrol,Automatic,Third,16.309300000000004,3498,364.9,5.0,9.99,Mercedes-Benz,S,13
Kolkata,2012,58235,Petrol,Manual,First,32.7796,1197,78.9,5.0,2.45,Hyundai,i10,8
Mumbai,2017,26000,Diesel,Manual,First,37.03,1498,98.96,5.0,8.99,Ford,EcoSport,3
Kolkata,2011,35000,Diesel,Manual,First,33.0694,1598,103.6,5.0,3.15,Volkswagen,Vento,9
Jaipur,2017,24000,Diesel,Manual,First,45.724000000000004,1248,73.75,5.0,8.2,Maruti,Dzire,3
Ahmedabad,2016,98000,Diesel,Manual,First,24.794,1997,120.0,7.0,11.5,Mahindra,Scorpio,4
Coimbatore,2016,44487,Diesel,Manual,First,36.2894,1396,88.73,5.0,7.3,Hyundai,i20,4
Chennai,2008,65000,Petrol,Manual,First,31.717000000000002,796,46.3,5.0,1.59,Maruti,Alto,12
Delhi,2015,34951,Petrol,Manual,Second,32.7796,1197,78.9,5.0,3.15,Hyundai,i10,5
Kolkata,2015,52373,Diesel,Manual,Second,24.794,2179,120.0,7.0,8.5,Mahindra,Scorpio,5
Hyderabad,2010,66285,Diesel,Manual,First,31.395000000000003,1199,75.0,5.0,3.0,Skoda,Fabia,10
Mumbai,2012,66000,Diesel,Automatic,First,24.633000000000003,2993,258.0,5.0,21.0,BMW,X5,8
Hyderabad,2016,43000,Diesel,Manual,First,43.953,1498,98.6,5.0,7.75,Honda,Jazz,4
Mumbai,2013,45200,Diesel,Automatic,First,16.1,2148,170.0,5.0,23.0,Mercedes-Benz,E-Class,7
Mumbai,2016,41000,Diesel,Automatic,First,25.76,2179,140.0,7.0,13.75,Mahindra,XUV500,4
Kochi,2017,39430,Petrol,Automatic,First,28.98,1497,117.3,5.0,8.29,Honda,City,3
Coimbatore,2014,83274,Diesel,Manual,First,36.869,1248,74.0,5.0,5.79,Maruti,Swift,6
Coimbatore,2017,32324,Diesel,Automatic,First,23.892400000000002,2143,170.0,5.0,30.5,Mercedes-Benz,New,3
Mumbai,2011,49999,Petrol,Manual,First,27.37,1497,118.0,5.0,3.8,Honda,City,9
Bangalore,2014,66000,Diesel,Manual,First,24.633000000000003,2956,83.8,7.0,4.45,Tata,Sumo,6
Delhi,2012,54000,Petrol,Manual,First,29.785,1197,82.85,5.0,3.3,Hyundai,i20,8
Jaipur,2009,80000,Diesel,Manual,Second,32.844,1248,91.2,5.0,1.75,Fiat,Linea,11
Bangalore,2011,72000,Petrol,Automatic,Second,20.769000000000002,1799,130.0,5.0,5.5,Honda,Civic,9
Pune,2017,44865,Diesel,Manual,First,31.668700000000005,1582,126.2,5.0,13.35,Hyundai,Creta,3
Delhi,2017,22000,Diesel,Automatic,Second,32.8118,1968,143.0,5.0,22.5,Audi,A3,3
Delhi,2013,57478,Petrol,Manual,Second,27.37,1591,121.3,5.0,5.25,Hyundai,Verna,7
Hyderabad,2011,75000,Diesel,Manual,First,35.259,1396,90.0,5.0,3.75,Hyundai,i20,9
Kochi,2015,50624,Diesel,Manual,First,38.962,1498,98.6,7.0,6.32,Honda,Mobilio,5
Bangalore,2018,75000,Diesel,Automatic,First,35.9352,1582,126.32,5.0,7.75,Hyundai,Verna,2
Chennai,2006,87000,Petrol,Manual,Second,24.633000000000003,1596,101.0,5.0,1.37,Ford,Fiesta,14
Mumbai,2010,62000,Petrol,Manual,First,32.7796,1197,78.9,5.0,2.1,Hyundai,i10,10
Hyderabad,2016,41372,Diesel,Manual,First,39.123000000000005,1248,88.5,5.0,9.3,Maruti,Vitara,4
Ahmedabad,2015,70000,Diesel,Manual,First,20.9139,2494,100.6,7.0,12.0,Toyota,Innova,5
Pune,2017,35000,Diesel,Automatic,First,28.819,2143,136.0,5.0,23.5,Mercedes-Benz,GLA,3
Hyderabad,2006,71993,Petrol,Manual,First,31.717000000000002,796,46.3,5.0,1.8,Maruti,Alto,14
Chennai,2013,62000,Diesel,Automatic,Second,23.892400000000002,2143,170.0,5.0,12.5,Mercedes-Benz,New,7
Delhi,2015,51000,Diesel,Manual,First,36.869,1248,74.0,5.0,4.74,Maruti,Swift,5
Kochi,2016,26038,Petrol,Manual,First,30.429,1197,82.0,5.0,5.43,Hyundai,Grand,4
Kochi,2018,37713,Diesel,Automatic,Second,20.2055,2982,168.5,7.0,31.62,Toyota,Fortuner,2
Kolkata,2011,78088,Petrol,Manual,First,19.964000000000002,1998,132.0,8.0,6.3,Toyota,Innova,9
Kochi,2017,30453,Diesel,Manual,First,36.6597,1498,98.59,5.0,8.45,Ford,EcoSport,3
Pune,2016,54000,Petrol,Manual,First,29.2376,1196,86.8,5.0,5.0,Ford,Figo,4
Hyderabad,2012,65097,Petrol,Manual,First,30.751000000000005,1197,85.8,5.0,4.7,Maruti,Swift,8
Jaipur,2009,111000,Petrol,Manual,Second,30.429,1061,67.0,5.0,1.51,Maruti,Wagon,11
Kochi,2013,63295,Diesel,Manual,First,30.606100000000005,1461,108.45,5.0,6.09,Renault,Duster,7
Mumbai,2015,35770,Petrol,Manual,First,33.3753,1373,91.1,5.0,5.95,Maruti,Ciaz,5
Hyderabad,2012,125928,Diesel,Manual,First,36.547000000000004,1582,126.24,5.0,9.0,Hyundai,Elantra,8
Kolkata,2015,45000,Diesel,Automatic,First,34.872600000000006,1498,103.52,5.0,4.25,Skoda,Rapid,5
Hyderabad,2013,21000,Diesel,Automatic,First,23.892400000000002,2143,170.0,5.0,23.5,Mercedes-Benz,New,7
Mumbai,2011,54774,Petrol,Automatic,First,18.837,2354,177.6,5.0,6.35,Honda,Accord,9
Chennai,2014,41123,Petrol,Manual,First,37.191,998,67.04,5.0,3.4,Maruti,Celerio,6
Chennai,2014,48000,Diesel,Automatic,First,36.5309,1995,190.0,5.0,21.6,BMW,3,6
Pune,2018,12000,Diesel,Manual,First,37.674,1248,74.0,5.0,5.5,Maruti,Swift,2
Mumbai,2012,34000,Diesel,Automatic,First,19.9479,2179,147.51,5.0,19.25,Land,Rover,8
Hyderabad,2012,71360,Diesel,Manual,First,35.259,1396,90.0,5.0,3.95,Hyundai,i20,8
Mumbai,2012,74000,Diesel,Manual,Second,45.724000000000004,1248,73.75,5.0,4.25,Maruti,Dzire,8
Kochi,2018,28937,Diesel,Manual,First,27.531000000000002,1956,170.0,5.0,17.02,Jeep,Compass,2
Hyderabad,2012,82085,Diesel,Manual,First,33.4397,1248,88.76,7.0,6.5,Maruti,Ertiga,8
Bangalore,2011,68465,Petrol,Manual,First,25.116,1196,70.0,5.0,2.95,Ford,Figo,9
Coimbatore,2013,63854,Diesel,Manual,First,34.5023,1364,86.79,5.0,7.12,Toyota,Corolla,7
Chennai,2018,3000,Diesel,Automatic,First,39.123000000000005,1248,88.5,5.0,11.25,Maruti,Vitara,2
Delhi,2009,65055,Petrol,Manual,First,27.37,1497,118.0,5.0,2.75,Honda,City,11
Hyderabad,2015,120000,Diesel,Manual,First,24.794,2179,120.0,7.0,12.0,Mahindra,Scorpio,5
Mumbai,2014,64241,Petrol,Manual,First,32.4254,1197,81.86,5.0,3.67,Hyundai,Xcent,6
Pune,2001,121000,Diesel,Manual,First,24.150000000000002,2148,,5.0,5.0,Mercedes-Benz,E-Class,19
Pune,2008,2200,Petrol,Manual,First,25.277,1390,75.0,5.0,2.3,Mahindra,Renault,12
Pune,2008,88123,Diesel,Manual,First,30.107,1896,66.0,5.0,2.2,Skoda,Octavia,12
Pune,2014,79000,Diesel,Automatic,First,19.32,2987,224.0,7.0,41.0,Mercedes-Benz,GL-Class,6
Bangalore,2016,28143,Diesel,Automatic,First,33.2948,1995,190.0,5.0,28.5,BMW,X1,4
Mumbai,2015,23001,Petrol,Manual,First,24.2144,1598,103.2,5.0,5.49,Volkswagen,Vento,5
Ahmedabad,2013,82002,Diesel,Automatic,Second,26.645500000000002,1968,147.51,5.0,17.5,Audi,A4,7
Bangalore,2009,75000,Diesel,Manual,First,22.218000000000004,1399,68.0,5.0,1.99,Ford,Ikon,11
Kochi,2016,37451,Diesel,Manual,First,35.9352,1582,126.3,5.0,6.64,Hyundai,Verna,4
Hyderabad,2017,67000,Diesel,Manual,First,22.024800000000003,2393,147.8,7.0,16.5,Toyota,Innova,3
Pune,2016,25000,Petrol,Manual,First,30.429,1197,82.0,5.0,5.0,Hyundai,Grand,4
Mumbai,2017,12000,Petrol,Manual,First,27.37,1198,73.75,5.0,5.4,Volkswagen,Ameo,3
Kolkata,2017,25000,Petrol,Manual,First,40.523700000000005,799,53.3,5.0,2.99,Renault,KWID,3
Jaipur,2011,95936,Petrol,Manual,First,27.37,1497,118.0,5.0,4.1,Honda,City,9
Kochi,2018,5354,Petrol,Automatic,First,30.429,1197,81.86,5.0,6.76,Hyundai,Grand,2
Chennai,2016,42000,Petrol,Manual,Second,30.235800000000005,999,75.0,5.0,5.5,Volkswagen,Polo,4
Coimbatore,2014,44282,Diesel,Manual,First,40.572,1248,74.0,5.0,5.99,Maruti,Swift,6
Delhi,2012,70000,Diesel,Manual,First,34.8404,1461,84.8,5.0,2.59,Nissan,Sunny,8
Mumbai,2013,31400,Diesel,Automatic,First,26.3396,2179,187.7,5.0,26.75,Jaguar,XF,7
Pune,2016,50000,Diesel,Manual,First,45.224900000000005,1248,88.5,5.0,8.5,Maruti,Ciaz,4
Bangalore,2011,53000,Diesel,Automatic,First,20.608000000000004,1968,167.6,5.0,23.0,Audi,Q5,9
Pune,2014,21727,Petrol,Manual,First,25.116,1196,70.02,5.0,3.35,Ford,Figo,6
Bangalore,2012,43000,Diesel,Automatic,Second,18.869200000000003,2199,194.3,7.0,10.75,Hyundai,Santa,8
Kolkata,2013,75000,Diesel,Manual,First,19.4005,2179,120.0,8.0,6.29,Mahindra,Scorpio,7
Bangalore,2014,73557,Diesel,Manual,First,31.556000000000004,1461,108.45,5.0,7.75,Renault,Duster,6
Delhi,2012,44555,Diesel,Automatic,First,24.472,1968,140.8,5.0,13.5,Audi,A4,8
Coimbatore,2013,54885,Petrol,Manual,First,24.311,1196,73.0,7.0,3.75,Maruti,Eeco,7
Mumbai,2011,76000,Diesel,Manual,Second,22.540000000000003,2498,112.0,7.0,3.75,Mahindra,Xylo,9
Jaipur,2006,101000,Petrol,Manual,Second,30.429,998,67.1,5.0,1.5,Maruti,Wagon,14
Chennai,2005,66000,Petrol,Manual,First,22.540000000000003,1061,64.0,5.0,1.45,Maruti,Wagon,15
Coimbatore,2013,84360,Petrol,Manual,First,24.955000000000002,1586,103.3,5.0,4.12,Maruti,SX4,7
Mumbai,2016,25121,Diesel,Manual,First,22.024800000000003,2393,147.8,7.0,17.11,Toyota,Innova,4
